Gene	rank_allele_count	rank_gnomAD_allele_count_iCFadjust	rank_P_rvexcaliber_base_iCFadjust
ST7	2	4.2277090000387	0.942401364015234
SLC2A12	17	23.8622876928563	0.942568630183871
AP4S1	1	2.57741794022885	0.942647709740801
AADACL2	2	4.23084818414904	0.942656445267732
ANKRD33	24	31.7123069102737	0.942696323846508
TAS2R41	2	4.23364411486567	0.942868740698862
FAM151A	6	9.86765277743694	0.94288723437069
MSH2	59	71.2742341993891	0.942891669692343
SDF2	7	11.1790083181373	0.94293186502076
TESPA1	11	16.2376835803339	0.942955150978388
KIF3C	26	34.0419631017703	0.94304988703655
RBBP8NL	2	4.23680412764061	0.943142065588419
TLE4	8	12.4728967592864	0.9431533241022
OR52B4	3	5.74066938916478	0.943244917094043
GAL	1	2.58325442793101	0.943294682558774
SIGLEC10	17	23.5180278919884	0.943299133603023
SIGLEC12	4	7.16635602724096	0.94332468675564
BRCA1	132	150.954882624861	0.943380777063622
LIPE	11	16.2504317349521	0.943447926261486
ZBTB12	4	7.17121395802015	0.943603845306972
ENO1	10	15.0115681303468	0.943655502526558
FBXO39	9	13.7584620951671	0.943779414559451
C20orf196	2	4.24511017499046	0.943798487931407
TCIRG1	39	48.888257892239	0.94382373083648
CDH7	18	24.7360292226965	0.944001059059041
TSPAN8	12	17.5012275396066	0.944009248268353
THAP8	17	23.5434808096797	0.94404445776186
KANSL2	2	4.24818028469857	0.944048228563459
DUOXA1	5	8.55356030197322	0.944049801984839
ENDOU	6	9.89140638654096	0.944057546262741
KLHL35	10	15.0263252881038	0.9441572942401
DKK3	3	5.75411805845388	0.944158295635868
TRIM33	9	13.7711781475114	0.944284231592548
TRAK2	32	40.988110649204	0.944457813904343
LRRTM3	5	8.56473172695527	0.94455964228101
KRT39	22	29.4668158147016	0.944607947416216
HDDC2	12	17.5238918451562	0.944691865558569
SCAI	2	4.25815441762604	0.944876533828594
LEKR1	4	7.19695037828807	0.945042875445762
C2orf88	8	12.5181124690704	0.945063749035633
THBS2	62	74.7280335282467	0.945098438468352
RASGRP2	13	18.7608419382112	0.945100862379055
SVIL	54	65.9201416157661	0.945124669021916
TMPRSS12	12	17.537521875606	0.945143413218091
ARHGEF40	6	9.91673825645026	0.945220258894247
SULT1B1	4	7.20228681543388	0.945327292941132
EXTL2	19	25.975536439332	0.945434623435077
UGDH	12	17.5455763677227	0.945492672797335
BARX1	7	11.2384704012163	0.94555991559433
PRRG2	6	9.92463441987745	0.945567122067198
WDR1	5	8.58383307665915	0.945597363453398
CALR3	6	9.92771973155206	0.945631076345695
ITGAV	8	12.5346748913436	0.945634439742069
SLC1A6	11	16.3186819247435	0.945712467244115
FAM90A1	5	8.58821016887435	0.945736639267179
KLC4	41	51.2532907084631	0.945970675359393
PNPLA7	66	78.9854518779606	0.946010548531497
EFCC1	6	9.93755342064332	0.946050418524276
GBP3	6	9.93746326948706	0.946087306186956
CGRRF1	2	4.27509304616135	0.94615823255945
DHX35	30	38.7902956946147	0.946173805009133
PCDHA10	11	16.3361971791536	0.946371415189439
MOCS1	35	44.7774124012725	0.946479645616025
FOXRED2	18	24.8289091494011	0.946506193261204
NUMB	10	15.0943259999097	0.946548952455322
FGFBP1	9	13.8379613969505	0.946711958724601
DENND1B	6	9.95245059805178	0.94673824080198
KCND3	19	26.3898635481745	0.94675217318799
RYR2	137	155.935179798709	0.946755020039163
HRASLS	3	5.79660121652604	0.946784787615207
CLCNKB	76	89.9840502065293	0.946856998662897
ZNF354B	1	2.6160250218159	0.946948459999277
RAB30	2	4.28597495434264	0.946998381112806
GBX1	9	13.8456293583213	0.947054869687694
STAT4	6	9.95915473880748	0.947132524064974
PTPRS	53	64.7324992490808	0.947216874445281
SOCS5	3	5.80253339627788	0.947225557188597
PARK7	13	18.8301039423869	0.947248415364521
OR2T6	2	4.29127595698866	0.947375496331092
GIPR	23	30.7577094365977	0.947499142667028
NPHP3	68	81.2921170655874	0.947531715602957
CHID1	8	12.5860416796959	0.947641909198729
YIPF3	10	15.1291862167899	0.94765496602552
JMJD4	9	13.8659672515311	0.947766000963392
SRRM1	5	8.62925549756254	0.947769295231559
COL7A1	186	207.915430739989	0.947816721624849
OR2F1	11	16.3830156058793	0.947858931991052
TANC2	26	34.2668218259886	0.947962615203563
CERS2	5	8.63434076643841	0.947987247106746
GPR155	12	17.6293956140719	0.948038006574431
TSGA10	23	31.4362942824579	0.948082355353855
DHX57	7	11.3019025047071	0.948089225029765
INSRR	97	113.216740166318	0.948200081768003
FGGY	30	38.8923835755318	0.94825465418747
FMN1	15	21.3022151472161	0.948302005004706
ACRBP	17	23.7070462750265	0.948344293953886
DLX3	11	16.3988825452867	0.948354905606186
FIBP	19	26.4579691795892	0.948452067080887
C11orf65	5	8.64519588430633	0.948475471423308
ASAH1	30	39.2051056229294	0.948586026552327
YRDC	2	4.30736878845887	0.948615584539133
IZUMO1	1	2.63194252357617	0.948637291554787
ALAD	18	24.9151906248808	0.948707173742025
HDAC3	2	4.30956078078888	0.948769522766254
CCNH	2	4.30963471293138	0.94878296014221
DHX9	5	8.65213916557051	0.948914077705122
RHOT1	6	10.0054203481915	0.949081435637884
SLC28A2	19	26.1220584288995	0.949163189134268
CAPN5	42	52.5747005916888	0.949196326544742
YKT6	8	12.6296300705615	0.949335038093896
ARNTL	1	2.63884404798396	0.949367732593162
PMM1	28	36.6515163059314	0.949398487615788
PEX1	73	86.929747969645	0.949427129232619
UGT2A3	4	7.27842478408477	0.949483090004119
CRABP2	4	7.28136170699437	0.949585641981725
SPATA9	4	7.2816317138071	0.949602270971866
SLC17A4	13	18.9131871991683	0.949603397291168
TUBG2	21	28.5090452858965	0.949614184077528
LSG1	22	30.0232662238197	0.949646631277798
TMED1	1	2.64243623106324	0.94974035165122
CNIH4	1	2.64396912256713	0.949891807218205
RFX6	14	20.1439637370877	0.949907099764077
ZNF683	1	2.64448842249569	0.949943559545793
STX1B	1	2.64466334457689	0.949989590946925
CLK4	1	2.6456144833934	0.950042853828089
ACER2	7	11.3506504351803	0.950046992124608
B4GALT5	1	2.64554342129791	0.950050484661571
CYBA	1	2.64578393915956	0.950119996871153
TANK	2	4.32880767603569	0.950161941403513
GALT	21	28.5322250596926	0.950224880955842
SNX21	18	24.979552001928	0.950248826597464
MORN3	11	16.4641323446319	0.950358514963971
OSBPL5	16	22.5836490723161	0.950430612765571
VPS45	20	27.3603170742676	0.95045470309556
USP7	1	2.64949556706998	0.950465648440021
ZNF474	6	10.0417470276917	0.950604316835445
SEPSECS	16	22.5976566147114	0.950654502871066
EPHA3	35	44.7447158186208	0.950675013574746
TGIF2	2	4.33545471512121	0.950675397846018
SYCP3	1	2.6513666346145	0.950721185648493
MED23	30	39.0283515216949	0.950739457541677
KCNK2	2	4.3376795162128	0.950846986585457
SLC12A1	37	47.0300681910129	0.950900407417772
KIAA0232	2	4.33914963838494	0.950977171529385
KCNN3	14	20.1904828919631	0.951133163666164
SUSD2	34	43.9127997794089	0.951157922366998
PPP2R5C	8	12.6841467391669	0.951196727517098
KLF6	1	2.65707316920988	0.951232601192385
ANKDD1A	23	30.9330343199246	0.951247264313339
ERICH1	2	4.34341399314275	0.951250413492963
TM7SF2	21	28.5819067734191	0.951349556415441
RACK1	1	2.65941337432041	0.951470538681574
LRRC4	3	5.87457730613801	0.951509186308265
ORAI2	1	2.66042958376973	0.951605869268817
RIMS2	31	40.2309728735137	0.951636567486431
CYB5RL	22	29.7776548522683	0.951670832087685
GRIA4	10	15.257061292619	0.951892111964999
TRPM8	30	39.0973135404999	0.952100068355109
IL17RC	1	2.66651767209655	0.952176283839179
B3GAT1	3	5.88738528476956	0.952278082607346
GRAMD1B	8	12.7157389109402	0.952338272662532
HIST1H3C	1	2.66840091072527	0.952374262621195
SELPLG	16	22.6655650444755	0.952387713879506
TUB	39	49.3986297359269	0.95244691656737
DRC7	29	37.9718304421884	0.952501030680057
VAT1	3	5.89511004939469	0.952689827716878
BIN2	21	28.6529202167819	0.952730461340386
CFAP206	13	19.0235619009425	0.952770268051054
WDR81	18	25.0863990603837	0.952775193395938
FAM83B	7	11.4239353083454	0.952799891030791
POTEE	3	5.89923616592041	0.952913501208322
ALKBH7	5	8.74214314877753	0.952929277685434
CCDC33	19	26.2880178214126	0.952968531159701
RPN1	8	12.7335022769373	0.952982589909704
LYVE1	3	5.90031526934475	0.952997557724381
SLC3A2	34	43.7479907918442	0.95308403520546
DUSP8	8	12.7381327601871	0.953150745641071
PLEKHA2	4	7.35246704110312	0.953168104486514
DEFB112	8	12.741105741857	0.953265534107761
ITIH5	50	61.8090506629233	0.953267752618867
TNIP2	6	10.1075991462715	0.953268307212249
ZNF513	2	4.37272444545594	0.953299376005695
WDR20	18	25.1074847300165	0.95332906370724
SOD1	6	10.108211865454	0.953336430707345
ST8SIA1	3	5.90609150672588	0.953345524942112
ARMC10	1	2.67835258266109	0.953348441419965
ATP11A	61	74.2447485545546	0.953355093665928
AHSG	4	7.35536418807296	0.953379674859266
MTHFD2	4	7.35771470353906	0.953432990777906
SERINC4	6	10.1155782480757	0.953563171722012
RPS7	1	2.68064239376483	0.95357762946122
ADRB2	5	8.75955119488949	0.953660364753782
FETUB	2	4.37892097763499	0.95373195482175
GPI	29	38.0350855261128	0.953749180179273
EYS	20	27.5071484466605	0.953751244875314
WNT1	1	2.68228252466452	0.95376094805605
MTERF4	7	11.4511393325489	0.95379217002814
GLB1L3	14	20.288177757725	0.953810732850197
EEF1A2	1	2.68365222649599	0.953911020604181
FBXL4	17	23.9384007316896	0.953954222449512
SLC24A4	18	25.1371632691344	0.953963061833778
MSX1	6	10.1268146123618	0.954028092783047
INSL6	23	31.0718325292427	0.954112036852311
CFHR4	25	33.4124261763334	0.954152961286332
AIG1	4	7.3731936595194	0.954181969870926
SPAST	16	22.7409853416002	0.954196104335384
TRMT10A	8	12.7693384722969	0.954210729323167
SULF1	49	60.76537292747	0.954233053228654
RPL4	4	7.37407041002928	0.954268838215881
ZNF484	1	2.68831626839995	0.954298762332086
PKD2L2	19	26.349045223036	0.954337088149316
TRAPPC1	8	12.7752839185893	0.95435990416905
NDUFV3	10	15.3367902664676	0.954403920967206
PYHIN1	6	10.1366112199685	0.954439336572782
ZNF395	6	10.1413466818474	0.954602151550097
SLC31A2	1	2.69158512479233	0.954642180338572
GPR157	10	15.3480428273194	0.954709078468946
SFTPA2	7	11.4781492486208	0.954750328705261
SPHK2	5	8.78660945432479	0.954854659184965
GLRA3	19	26.3738324750613	0.954857157577155
DHRS4	13	19.101830495114	0.954857668640569
FNDC1	21	28.7560516823416	0.954895146975854
GBP7	19	26.37342257935	0.954935433006044
PRELID3A	1	2.6951109824538	0.954960932842207
FOLH1	4	7.39024132459906	0.954990475472939
SPOCD1	15	21.5548571231053	0.954994760668769
RPF2	7	11.485613928587	0.95504364089637
NADK	7	11.4884312952497	0.955200991838527
TRIML2	9	14.0867207656069	0.955205108440641
GNPTG	26	34.6369444046093	0.955218601441776
RABL6	26	34.6482414351382	0.955351683009235
GREM2	1	2.69898758341892	0.955355167575687
ATP12A	66	79.9402088709409	0.955418739410878
GPC5	14	20.3568257404356	0.955503637293275
TAOK3	19	26.4100696162919	0.95567554077956
KCNS2	13	19.1371603258106	0.955765818506193
TTC23L	2	4.40939209231757	0.955798733506679
TMEM260	11	16.6476389100317	0.955822582996401
HSD17B13	23	31.1569080390112	0.955840568961125
PTPRN2	15	21.5935098454918	0.95584186947442
CFAP20	2	4.40988952698598	0.955846178615993
C1QTNF1	4	7.40950355600016	0.955886931123039
CYP2S1	13	19.1424194127749	0.955941811362342
F13A1	26	34.6977777993449	0.956221324137427
STK24	3	5.96232853606018	0.956394333565706
NLRP13	37	47.6435333933957	0.956468694660205
GLIS2	10	15.9260311021026	0.956538948854249
CDH3	24	32.7081621609059	0.956655000822136
KLHDC8A	24	32.3810622308893	0.956712562340926
FAM216A	2	4.42354895897355	0.956732698569986
VAV1	17	24.4644857701825	0.956803795147168
SRF	8	12.8505413689065	0.956899501627323
SLC25A38	18	25.2740096141267	0.956974062101095
KRT4	44	55.3417922621282	0.956987422926193
E2F4	16	22.8767313280954	0.957426926359351
SCNN1B	41	51.9813786764838	0.957450681900598
SETD4	8	12.8688333819762	0.957506174626364
RAB24	3	5.98468569243591	0.957601609592212
CHN2	5	8.85273731260632	0.957607724262221
SDK1	118	136.525067108573	0.957693719497742
STX3	8	13.4532917857789	0.957785785116895
ARFGEF2	22	30.0804990911381	0.957827805468613
KL	8	12.8835486994356	0.957919311528136
FOXP4	13	19.2227973401416	0.95802075359907
BIRC3	6	10.2326405632843	0.958076735418842
SDHD	4	7.45757520761211	0.958096717547301
FAM217A	4	7.4570177527234	0.958101298354878
XPA	7	11.5768442184225	0.958229098350273
S1PR3	3	5.99957132976009	0.958391858058098
FUT2	26	35.156027429618	0.958477490561735
LYZL1	4	7.46683377621457	0.958495803447317
TRMT13	2	4.45244869129588	0.958535729534691
GLUL	9	14.201431804108	0.958571858133774
NFKBIA	7	11.5891891740182	0.95863931571186
OSBPL2	11	16.7526156952297	0.958692028627604
SLURP1	3	6.00693359463828	0.958703549028339
DHRS3	8	12.9058550823991	0.958720679487105
GPR17	34	44.100903500012	0.958781158406518
ULK4	28	37.1701686428284	0.958830996236734
OR8I2	1	2.7375010669772	0.958833901336417
MVK	20	27.7630802603405	0.958882910791402
NEFM	1	2.7400450756651	0.959072387114286
KLHL12	16	22.9591868241078	0.959188724956142
ZDHHC3	1	2.74229719746053	0.959252638026408
KCNC3	4	7.48280388664146	0.959278580942922
EFL1	21	28.9795449643696	0.95940612987708
MLH3	57	70.1096180345643	0.959438242398759
CCIN	22	30.1661243793241	0.959454845848728
ZNF543	3	6.02292901361284	0.959544579784511
WDSUB1	16	22.979090138531	0.959597889983262
ZFYVE28	99	116.575324696326	0.959604464726582
CRISP2	4	7.49557384258612	0.959758417757237
REC8	1	2.74831629103301	0.959777740807405
RAG2	45	56.6848327894969	0.9597914315639
OR13C3	1	2.74931047965356	0.959880977151913
SHPK	31	40.7168872894922	0.959888232666053
DNAJC11	18	25.413095123486	0.959895545915617
CFAP65	16	22.9897017829744	0.959910747516189
MC1R	58	71.4948416886151	0.959951208548474
TPP1	32	41.8870258621063	0.960146541703605
TIMM50	4	7.50443864726916	0.960200013960115
ANKRD27	37	47.6321376902692	0.960240515180396
CCNK	7	11.6403639633292	0.960288910369472
MS4A6A	1	2.75449918523857	0.960335483820247
RB1CC1	3	6.03797140616963	0.960342080287386
MS4A7	5	8.92485256162155	0.960397258045495
NDUFA4	3	6.03998303049543	0.960423979089447
CPLX2	1	2.758428293136	0.960658882139626
DHX37	20	27.8524663189632	0.960691736451819
LY6G6D	5	8.93246358014694	0.960770171233359
COL28A1	61	74.6697692419778	0.960774126337613
THAP1	5	8.9356212022453	0.960869738863106
TRIM51	1	2.76145550180037	0.960885491385067
TCF21	11	16.8385141062646	0.960912392940769
ANO9	58	71.3437711337875	0.960950209410255
TMEM127	6	10.3187171571673	0.961100125550885
EGR2	6	10.3193641908218	0.961169813455808
ZNF804A	6	10.3216396683987	0.961186081285819
LCN12	7	11.6687787209632	0.961224984340601
EGR1	2	4.49706114941288	0.96131476928177
DCLRE1A	35	45.4224365688801	0.961346449743098
DGAT2	14	20.6026562910308	0.961353401093228
FZD4	20	28.2784954815575	0.961413207970114
ZPBP	5	8.95218413680873	0.961501778424157
ENSA	1	2.76877234258306	0.961514809174243
ADAMTS8	15	21.8371052508977	0.961523754786325
DCP1A	13	19.3779098202739	0.961718528289349
SLC35E3	7	11.68515212442	0.961779859531374
TRIM46	16	23.078131775478	0.961789793044648
HIF1A	4	7.54454776288438	0.96187549447209
SLC30A9	5	8.96742774641224	0.962044384790387
KLB	9	14.3254836947348	0.962161465540589
ACOX1	31	40.8633141823797	0.962179086258371
SHKBP1	17	24.3189477219853	0.962236951478846
ACOT8	7	11.6994961924325	0.962239066559898
C9orf78	3	6.0774490586212	0.962245654231505
PPP1R17	2	4.51567773048029	0.962376722726934
G6PC2	35	45.4977763274272	0.96243377172653
TGM4	29	38.5632849375588	0.962472852821592
NLRC3	3	6.08380140859292	0.962479935085237
OR10J3	1	2.78092707854771	0.962521040245985
MUC4	46	58.034968426098	0.962565616354755
CFAP54	1	2.78171656227072	0.962610088089765
TRMT10C	2	4.52552292109901	0.962926434666683
RNF214	4	7.57303285286366	0.963041163114762
ME2	3	6.09567498401226	0.963043595499568
C16orf89	3	6.09576121399661	0.963078958496556
WASL	1	2.78834808364503	0.963166927775408
ADAMTS7	13	19.4430676124225	0.963170414638446
CCDC141	15	21.9221482900275	0.963226292932843
RMI1	12	18.1964715291506	0.963280374774228
CRMP1	19	26.7936009228878	0.963289555349347
GCN1	37	47.856376013988	0.96332826454102
ARL15	4	7.58221626212655	0.963394907154135
MYL1	19	27.2016622582673	0.963403530924119
ZSCAN29	10	15.6635508746695	0.963411139488951
SLFN12	10	15.6632055501104	0.963432449563947
FER	11	16.9423583422542	0.963494970026799
MROH1	17	24.8266806210631	0.963884354992698
OSBP	5	9.02145377286133	0.963987453742969
MXRA8	6	10.4068798945712	0.964054979189207
IRAK3	26	35.1591336065622	0.964084699411772
KCNJ4	9	14.3976719630312	0.964107579088953
PACSIN3	7	11.7610773876507	0.964122536860607
KCNV2	4	7.6068264237105	0.9643395911455
RNPEP	28	37.5274468507879	0.964429929410782
KLHL22	9	14.4118485193605	0.964435276016279
SERPINA5	34	44.5081946005034	0.964631991473171
NDUFAF6	15	21.9938852493253	0.964695099443934
AAMP	6	10.4287507433551	0.964728518142848
DOCK6	56	69.9378358615392	0.96473235383795
HSPB9	8	13.1143456442949	0.964753822664919
ZMIZ1	28	37.5574860858739	0.964899224850552
TDRD6	34	44.5306095880594	0.96495387931392
GOLGA1	8	13.1241850996805	0.965047115897445
AGMO	18	25.6813780385855	0.965104691975009
BMP8A	8	13.1292810476866	0.965210402559748
SYCP2L	2	4.56713952530882	0.9652682942202
RAB32	5	9.0579966105846	0.965287265219907
LHX2	3	6.14745649458625	0.965440116865679
DNAJC5G	4	7.63514886310391	0.965441034009491
CCR9	8	13.138668447166	0.965463220282865
ABHD14B	1	2.82248803905971	0.965781484634562
AOAH	9	14.4670894456804	0.96588263939024
SULT1A2	15	22.0588961350003	0.965970484872411
FEZF1	1	2.82558787771833	0.966020866665486
ITGAD	31	41.1389454899162	0.966064071129785
NAGK	12	18.3270551440135	0.966217779701809
LCE3E	3	6.16769791988927	0.966298035483409
GPR84	19	26.9664446355363	0.966378274338039
SLC2A14	13	20.0835264811539	0.966391233427077
MMP7	1	2.83280211571456	0.966596517788543
XPO6	21	29.3876003671642	0.966611246328968
PSMC4	4	7.66761497606993	0.966635267787809
RETNLB	4	7.66635063364758	0.966674954630157
UBTD1	11	17.0784849992502	0.966735037362704
TLE1	17	24.5576798095405	0.966747506420399
MGAT4B	4	7.67295709174798	0.966878778100167
RAB8B	5	9.10606090511255	0.966927202120322
NUSAP1	1	2.83839501581865	0.966998774114343
CSRP3	6	10.5003653062396	0.967014297888628
EXT2	57	71.0682830733912	0.967085927385433
FCHSD2	1	2.83957573986674	0.96709060112204
HRASLS5	1	2.83989825245395	0.967104716239301
MYDGF	2	4.60280125097213	0.967126738341677
ALDH3B2	73	89.0362819572704	0.967133983165129
SMARCD1	1	2.84052141236821	0.967166381574146
ADGRF5	9	14.5208523268362	0.967189969902267
ZNF823	1	2.84151628170503	0.967204189779795
ARMC12	3	6.18874323278339	0.967216580437418
SLC10A6	4	7.68556438443859	0.967390832065753
LYRM1	6	10.5166775268479	0.967436788249388
MATN1	24	33.0207534135001	0.967457201776594
BRIP1	46	58.7343331595413	0.967464340564229
TMEM109	3	6.19844380299652	0.967589243420418
C1orf194	1	2.8469443325372	0.967644055300849
ADORA2A	1	2.84801573028454	0.967693117199768
NCOA5	2	4.61403363908307	0.967728140281923
OR10AD1	1	2.84889430484784	0.967741227019669
GPR183	3	6.20330186247396	0.967804794656802
IFNL2	1	2.84940964061908	0.96782858232211
ZNF143	1	2.84984694582208	0.967856946525568
ATP11B	14	20.9286904161799	0.968059030672969
AQP4	14	20.9315297708562	0.968149234765588
PRRC2C	16	23.4118151288865	0.968198148722259
ZNF567	2	4.62374270388054	0.96821621127693
TMEM116	2	4.62487171332188	0.968281964700806
TIGAR	2	4.62579635144384	0.968305644249823
LATS1	10	15.869667194646	0.968416163824154
OC90	8	13.2546526229906	0.968498150888871
UBA7	45	57.7084229404836	0.968575460477768
RBFA	6	10.5557306070513	0.96860999947151
SLC22A13	32	42.5023910260499	0.96867718680109
COQ8A	34	44.8287314647848	0.968681550241639
IGSF22	58	72.1003709275829	0.96870741619774
REM1	22	30.725220564912	0.968752843671942
TMED3	9	14.5859870669916	0.968767521664718
HSD17B2	38	49.451398872817	0.968808634390386
PHF21B	14	20.9693045524904	0.968821121958339
ZNF622	2	4.63902105441018	0.968981983314254
CDH19	25	34.3165148750238	0.969055666619574
CLCNKA	37	48.3263551723946	0.96906876842433
AGO1	1	2.86782805965094	0.969096905968423
EPB41L4B	37	48.3228831879868	0.969099361470863
KRTAP510	2	4.64214419420378	0.969105470481665
GLI1	14	20.9841103801419	0.969132231003795
SLC7A6	18	25.9211765483934	0.969248417732314
GTDC1	21	29.5599584962298	0.969291054957772
APOB	102	120.923419313778	0.969339569890452
ADI1	7	11.9499740146143	0.969388445625955
MRPS9	4	7.74298058737754	0.969392888324089
ASCL3	26	35.5323405299613	0.96946100323351
STOX1	33	44.3643606238814	0.969488468473162
FAM208B	24	33.1601835805014	0.969539442661197
ENAM	35	46.0762893559262	0.969770296126128
ZNF691	6	10.5982555840318	0.969785015188505
VNN2	35	46.0831428867096	0.969824630938722
THUMPD3	16	23.5039993254654	0.969837089094167
STK17A	2	4.6567203480848	0.969853652095825
PCDHGB2	13	19.7676770179598	0.969878461564334
AHNAK	117	137.453556449326	0.969896525266666
CARD10	17	24.7426799620292	0.96993168810569
NETO2	15	22.2756854612932	0.96997342255093
COL9A3	54	67.7506890026994	0.970013863278075
COLEC11	10	15.9426693909985	0.970025767420316
PRSS37	3	6.25788652937272	0.970050092427072
FAM187B	5	9.20750147792311	0.970077727630928
AIRE	39	50.7189878035799	0.970143918837962
CASP9	5	9.20926493301933	0.970168564406207
C6orf89	3	6.26445169605188	0.970335953687836
USP20	24	33.2311965612672	0.9705031882966
VPS9D1	4	7.77598844434885	0.970525632556931
MORC1	2	4.67118989237075	0.970531724661674
PACSIN2	9	14.6629708570479	0.970554057983499
TMEM98	6	10.6261337907227	0.970620706948784
NSMF	9	14.6682933249399	0.970680196580478
SLC25A2	8	13.3464194909029	0.970705205536622
ZNF790	7	12.0029773398903	0.970837570268182
AFMID	5	9.23423168632879	0.970883047117941
ZNF107	2	4.68083244146878	0.970993240846208
PSMB8	8	13.3611659481405	0.971031112839029
GRIN1	5	9.24138790071925	0.971102561905258
KRTAP241	2	4.68387917435125	0.971137706992182
INO80	51	64.7576638064479	0.971173895302422
SOS1	26	35.6723649494948	0.971297582324878
WDFY1	13	20.3561317954855	0.971360412663813
MGST3	5	9.2527559166322	0.971425415903404
PPP1R12A	5	9.25403405317594	0.971469347058984
NEBL	17	24.8418243283815	0.971557412155382
ZC3HC1	12	18.5930338674274	0.971601714095723
PGAP2	7	12.0429269164997	0.971738230338236
BTNL9	12	18.6034654020863	0.971772648271053
HMGB4	9	14.7190464594272	0.97180705096327
RAB33B	6	10.6753255010674	0.971838428910176
VPS37A	3	6.30594102718602	0.971842142806258
CDCP2	12	18.6133882746166	0.971992641176879
RARA	12	18.6138413023263	0.972024513597418
AP3M2	20	28.5422830793615	0.972120050328675
PTPN12	9	14.7359453488908	0.972142702587999
SNED1	12	18.6244182089392	0.972165670013093
POLD2	5	9.27896340375736	0.972192460939424
MCCC1	52	66.0205739596621	0.972214253497875
RBPJ	2	4.70835579434501	0.972270987662445
MYL12A	1	2.91483267170507	0.972271900154674
GSR	30	40.4644438061282	0.972319701694565
KRIT1	25	34.5698652856894	0.972398279372364
HSD17B14	13	19.9059504814583	0.972417194011983
IL17C	1	2.91786277168252	0.972440930599484
DYRK4	12	18.6439094835625	0.97257158086226
KCNJ8	9	14.7541193178824	0.972571581705846
OR10W1	2	4.71523075116613	0.972581206135856
C2CD3	30	40.4907566942748	0.972602235315107
DNAJC16	17	24.9120513787282	0.972672862499341
SFI1	7	12.0825448150994	0.972737434725004
ST6GALNAC1	6	10.708486487425	0.9728123242555
SERPINB7	18	26.1569415978413	0.972889620822018
PHF21A	9	14.7749235962333	0.972971239696843
MTBP	6	10.7190611463591	0.973001612267799
PKD1	116	136.748828622535	0.973166246075356
TEKT5	14	21.2157239841721	0.973195781147982
STK19	2	4.72943390512937	0.973228376086693
TPO	55	69.7668404855733	0.973245627451815
CLOCK	4	7.86198872022458	0.973298808513346
TBX21	21	29.8542175044547	0.973502074490474
GIPC1	4	7.87242292746402	0.973590603775119
IFNA21	1	2.9364388423301	0.973635750731645
TRIM45	38	49.9114125003093	0.973660521083171
C22orf15	3	6.35915727683811	0.973804840664576
NFKBIE	4	7.87951293775698	0.973823139893235
HYAL4	18	26.2197192412386	0.973835524540902
KATNAL2	22	31.0843753620683	0.973845311248068
YARS2	11	17.4302943105381	0.973862805942407
PCDHAC2	20	28.6698723130961	0.973878679347689
DYNC1LI1	1	2.94101961433147	0.973887230822285
TMEM231	11	17.4367911098435	0.973932754755174
GZMK	6	10.7580134429067	0.973990278105821
CST7	2	4.74795053444952	0.974007396722837
PDHA2	27	37.0778010754102	0.974049344445353
MRPL4	8	13.4968784589329	0.97410482689741
CAGE1	5	9.34761101843254	0.974104863732405
CREB3L3	36	48.5904362285787	0.974294126285733
TRIM59	11	17.4625344653276	0.974430030841132
FADS1	1	2.95111952206125	0.9744607525447
TRIM4	4	7.90031255868323	0.97446721237133
IKZF3	1	2.9512080918389	0.974471688632609
PCDHA2	38	49.989796370214	0.974481205464223
TRIM9	5	9.36156433829163	0.974496007546883
KDM7A	7	12.1685965328366	0.974679147017028
ZFAND4	5	9.37032858052588	0.974710396381405
XPC	18	26.2879645609201	0.974742282584762
DDX27	11	17.4831856251966	0.974749531333007
EEPD1	27	37.1427368687256	0.974770064948412
SERPINB2	18	26.2863499659595	0.974797193888981
PILRA	1	2.95718403605193	0.974841133534903
SLC17A5	21	29.9651911090656	0.974958017432401
OR6A2	3	6.39493263599548	0.97502389094516
ARHGAP20	3	6.39565229411493	0.97503137517832
ARHGAP30	13	20.0638758913756	0.975100110717008
AK4	1	2.96217048497344	0.975113884436106
T	5	9.38777159592759	0.975147361419081
ZW10	16	23.8421270048324	0.975196444859326
C6orf118	1	2.9647338415111	0.97526542403838
RLN3	1	2.96690808234877	0.975387030523114
FIGLA	4	7.93222441397357	0.975408987723045
PPWD1	16	23.8604065144366	0.975440066687601
KIAA0391	19	27.570320153854	0.97554780529559
LDLRAP1	6	10.8231857300449	0.975561208358012
MLLT1	1	2.96994735350958	0.97562170998856
ZNF334	12	18.8228931387604	0.975650186264584
LYPLA2	1	2.97372322663926	0.975781917859036
C12orf10	13	20.1183351900797	0.975960062673606
DTX2	11	17.5507313846875	0.97598586222813
QRFPR	3	6.42396861991567	0.976012651451379
FCRL5	6	10.8436053080008	0.97605439578036
TXLNA	2	4.79813455251986	0.976089213391323
MKI67	20	28.8388714492734	0.976097707290847
ITPK1	2	4.80037027537017	0.976152576773501
COLEC12	16	23.9140029644208	0.976191167077494
PAH	96	115.259842657738	0.97623998519865
ARHGEF18	31	42.0064857073253	0.976253615545896
RXFP1	12	18.8605896830082	0.976257736658337
RAB29	9	14.9461405572817	0.976327870608545
TGS1	13	20.1487337198113	0.976410483357584
SAMD12	1	2.98629739598141	0.976488089503388
NLRP4	14	21.4264208092321	0.976524220803919
